graduate_id,graduation_year,age_at_graduation,gender,ethnicity,university_tier,major,gpa,internship_count,study_abroad,leadership_roles,industry,job_location,company_size,graduate_degree,technical_skills,remote_work_percent,years_experience,salary_starting,salary_current,job_satisfaction
GRAD_005161,2019,23,Male,White,Top 100,Communications,3.33,1,No,1,Media,Boston,Fortune 500,None,1.0,0.0,5,66112,91415,3.1
GRAD_005162,2018,22,Male,White,Top 100,Business,3.39,1,No,1,Healthcare,Denver,Small,Masters,3.0,40.0,6,100014,147066,4.3
GRAD_005163,2016,24,Male,Hispanic,Regional,Business,3.17,2,Yes,2,Real Estate,Phoenix,Small,Masters,1.0,100.0,8,67610,103072,9.3
GRAD_005164,2017,22,Female,White,Top 100,Psychology,2.84,1,No,1,Healthcare,Chicago,Small,MD,5.0,0.0,7,70810,146793,6.4
GRAD_005165,2019,22,Male,Asian,Top 50,Psychology,3.69,1,Yes,0,Energy,Austin,Large,None,2.0,20.0,5,77571,105216,7.5
GRAD_005166,2016,22,Female,Asian,Regional,Business,2.96,2,No,0,Consulting,Miami,Startup,Masters,2.0,80.0,8,90958,146636,8.3
GRAD_005167,2023,23,Female,Other,Top 100,Economics,3.21,2,No,0,Real Estate,San Francisco,Small,None,5.0,60.0,1,138710,150754,8.7
GRAD_005168,2022,23,Male,Asian,Top 100,Marketing,3.67,3,No,0,Manufacturing,San Francisco,Large,Masters,3.0,0.0,2,118281,156689,6.8
GRAD_005169,2018,24,Male,Asian,Regional,Liberal Arts,2.82,0,Yes,1,Government,Chicago,Large,None,2.0,40.0,6,61249,86004,5.0
GRAD_005170,2017,24,Male,White,Top 50,Chemistry,3.2,3,Yes,1,Media,Phoenix,Large,None,1.0,,7,65023,84686,7.5
GRAD_005171,2022,22,Female,Black,Regional,Mathematics,3.8,0,No,1,Retail,Austin,Medium,None,1.0,80.0,2,72292,76425,9.9
GRAD_005172,2019,22,Female,White,Regional,Business,2.8,2,,0,Retail,Dallas,Small,None,2.0,40.0,5,64505,80217,5.5
GRAD_005173,2022,22,Male,White,Top 100,Computer Science,3.15,5,No,1,Energy,Washington DC,Small,None,2.0,60.0,2,137839,161940,4.7
GRAD_005174,2021,24,Male,White,Top 50,Marketing,2.85,3,No,0,Healthcare,Philadelphia,Small,None,1.0,20.0,3,100263,114763,7.8
GRAD_005175,2016,22,Female,Asian,Regional,Economics,3.64,2,No,2,Real Estate,Dallas,Large,None,5.0,20.0,8,75040,102685,3.8
GRAD_005176,2022,26,Female,White,Regional,Finance,3.98,3,Yes,0,Real Estate,Miami,Startup,None,4.0,40.0,2,110266,131426,6.7
GRAD_005177,2020,22,Female,Hispanic,Top 10,Marketing,3.72,2,Yes,0,Healthcare,San Francisco,Small,None,0.0,40.0,4,135299,157078,10.0
GRAD_005178,2021,24,Male,White,Regional,Computer Science,3.43,2,Yes,0,Education,Denver,Medium,MBA,0.0,20.0,3,77086,113071,8.2
GRAD_005179,2017,24,Female,White,Top 100,Engineering,3.23,2,No,1,Media,Austin,Large,None,3.0,20.0,7,93964,132045,7.0
GRAD_005180,2015,24,Female,Asian,Regional,Computer Science,3.57,0,Yes,1,Healthcare,Phoenix,Small,None,4.0,20.0,9,92931,152749,9.0
GRAD_005181,2018,22,Female,Black,Top 100,Economics,3.53,1,No,0,Government,Dallas,Small,None,2.0,40.0,6,72962,98406,7.4
GRAD_005182,2017,22,Female,Black,Top 100,Marketing,2.86,2,Yes,2,Government,Denver,Small,PhD,2.0,20.0,7,77712,140430,10.0
GRAD_005183,2019,22,Male,White,Top 100,Economics,2.91,0,No,1,Healthcare,Boston,Fortune 500,Masters,3.0,40.0,5,111785,164455,9.2
GRAD_005184,2016,24,Male,White,Regional,Data Science,2.75,2,No,0,Technology,Phoenix,Large,Masters,1.0,0.0,8,119887,214096,5.9
GRAD_005185,2023,21,Female,White,Regional,Psychology,3.38,0,No,0,Media,Washington DC,Small,None,3.0,0.0,1,58393,68007,5.1
GRAD_005186,2016,21,Female,White,Top 50,Engineering,3.2,2,No,2,Non-profit,Los Angeles,Fortune 500,None,1.0,100.0,8,91601,123658,7.0
GRAD_005187,2022,23,Male,White,Regional,Liberal Arts,3.51,2,No,1,Finance,New York,Medium,PhD,1.0,40.0,2,101078,139052,6.5
GRAD_005188,2023,20,Male,White,Top 10,Liberal Arts,3.73,2,No,0,Retail,Chicago,Large,None,2.0,60.0,1,82224,93861,2.9
GRAD_005189,2016,23,Female,Other,Top 100,Finance,3.42,5,Yes,1,Real Estate,Washington DC,Large,None,2.0,40.0,8,108994,168412,5.6
GRAD_005190,2018,20,Female,Asian,Top 50,Psychology,3.27,3,No,2,Government,Los Angeles,Large,None,4.0,100.0,6,79660,110461,7.9
GRAD_005191,2021,21,Female,White,Regional,Business,3.75,1,No,0,Media,Philadelphia,Large,Masters,0.0,40.0,3,68537,84054,4.7
GRAD_005192,2021,24,Male,Hispanic,Top 100,Psychology,2.77,3,No,1,Technology,Dallas,Medium,None,2.0,80.0,3,92715,111480,6.9
GRAD_005193,2015,21,Male,White,Regional,Psychology,3.32,1,No,0,Education,Washington DC,Small,None,,0.0,9,62080,104583,4.8
GRAD_005194,2015,22,Female,White,Top 100,Economics,3.23,0,No,2,Energy,New York,Medium,None,0.0,0.0,9,120593,162585,7.1
GRAD_005195,2016,24,Female,White,Regional,Computer Science,3.25,1,Yes,1,Government,Miami,Large,MBA,4.0,0.0,8,94210,186731,8.2
GRAD_005196,2020,20,Female,Hispanic,Top 100,Engineering,3.12,4,Yes,0,Technology,Seattle,Medium,None,0.0,60.0,4,143333,165330,6.7
GRAD_005197,2015,22,Male,White,Top 10,Engineering,3.76,2,No,0,Real Estate,Chicago,Large,None,,40.0,9,123232,190554,4.9
GRAD_005198,2020,23,Female,White,Top 50,Business,2.69,0,No,0,Education,Boston,Startup,None,,20.0,4,77081,86663,7.4
GRAD_005199,2018,20,Male,White,Regional,Liberal Arts,3.54,3,No,1,Consulting,Dallas,Small,None,0.0,80.0,6,79057,116980,10.0
GRAD_005200,2021,20,Female,Black,Regional,Mathematics,2.95,1,No,1,Finance,Atlanta,Large,None,0.0,60.0,3,76012,83055,3.1
GRAD_005201,2022,24,Female,White,Top 50,Psychology,2.59,2,No,1,Government,Chicago,Large,Masters,0.0,20.0,2,67462,77123,8.1
GRAD_005202,2022,20,Male,White,Regional,Business,3.45,2,Yes,0,Real Estate,Phoenix,Small,None,2.0,100.0,2,61598,76305,5.7
GRAD_005203,2015,21,Male,Black,Top 100,Communications,3.48,1,No,1,Education,Portland,Large,Masters,3.0,0.0,9,50084,99795,8.8
GRAD_005204,2023,20,Female,Other,Top 50,Liberal Arts,3.78,1,Yes,0,Government,Philadelphia,Large,Masters,1.0,20.0,1,78040,94639,4.8
GRAD_005205,2020,21,Female,Asian,Top 50,Mathematics,3.32,1,No,2,Retail,Denver,Medium,None,2.0,0.0,4,84346,103097,6.5
GRAD_005206,2023,23,Female,Black,Regional,Data Science,3.63,1,No,2,Energy,Austin,Fortune 500,None,1.0,20.0,1,100332,104570,5.3
GRAD_005207,2020,23,Male,Hispanic,Top 50,Economics,3.61,1,No,1,Education,Denver,Fortune 500,None,3.0,60.0,4,64300,92269,5.4
GRAD_005208,2019,23,Female,White,Top 50,Data Science,3.35,2,Yes,0,Consulting,Miami,Large,None,0.0,0.0,5,143044,183550,10.0
GRAD_005209,2021,22,Female,Asian,Regional,Biology,2.85,2,Yes,0,Education,Philadelphia,Medium,MBA,2.0,20.0,3,48404,71678,6.6
GRAD_005210,2017,20,Female,Hispanic,Top 100,Data Science,3.55,3,No,1,Finance,Los Angeles,Small,None,4.0,20.0,7,127768,209093,5.5
GRAD_005211,2016,23,Male,Asian,Regional,Mathematics,3.61,1,No,1,Real Estate,Seattle,Medium,None,0.0,0.0,8,103753,151968,6.6
GRAD_005212,2016,21,Female,White,Top 50,Engineering,2.99,4,Yes,1,Consulting,Phoenix,Medium,PhD,,80.0,8,103513,156286,6.6
GRAD_005213,2022,20,Male,White,Regional,Engineering,3.17,0,No,2,Consulting,San Francisco,Fortune 500,MBA,1.0,20.0,2,133273,188544,7.3
GRAD_005214,2023,22,Female,Hispanic,Top 50,Liberal Arts,2.68,0,No,1,Healthcare,Miami,Medium,None,5.0,0.0,1,60468,77368,6.4
GRAD_005215,2022,24,Female,Asian,Top 50,Liberal Arts,3.62,1,,2,Finance,San Francisco,Fortune 500,Masters,2.0,40.0,2,122030,151458,6.8
GRAD_005216,2023,24,Female,Hispanic,Regional,Computer Science,2.96,1,No,1,Consulting,Boston,Fortune 500,None,4.0,40.0,1,131106,140443,5.7
GRAD_005217,2023,24,Female,White,Regional,Economics,3.52,1,Yes,2,Energy,New York,Medium,None,3.0,20.0,1,135830,145851,4.7
GRAD_005218,2020,22,Male,Other,Regional,Psychology,3.59,3,No,2,Finance,Dallas,Small,None,1.0,40.0,4,77706,98273,5.4
GRAD_005219,2016,21,Male,Asian,Regional,Marketing,3.52,4,No,2,Healthcare,Seattle,Medium,Masters,1.0,40.0,8,109690,205359,5.5
GRAD_005220,2020,23,Female,White,Top 100,Computer Science,3.34,1,Yes,1,Energy,Portland,Fortune 500,None,0.0,0.0,4,121178,144879,9.9
GRAD_005221,2018,22,Female,Asian,Top 50,Business,3.65,1,No,2,Media,Denver,Small,PhD,2.0,40.0,6,78227,140933,6.6
GRAD_005222,2018,22,Female,Asian,Top 100,Computer Science,3.27,2,No,0,Energy,Portland,Large,None,0.0,40.0,6,139488,158491,4.4
GRAD_005223,2021,23,Female,Hispanic,Top 50,Mathematics,3.66,2,No,0,Technology,Portland,Startup,Masters,1.0,20.0,3,107065,150171,6.5
GRAD_005224,2016,23,Female,Asian,Top 50,Liberal Arts,3.15,1,No,0,Retail,Seattle,Medium,Masters,1.0,0.0,8,74028,117553,7.2
GRAD_005225,2015,21,Female,Hispanic,Regional,Engineering,3.73,1,No,1,Transportation,Boston,Fortune 500,None,4.0,0.0,9,103842,169310,4.7
GRAD_005226,2021,21,Female,White,Top 50,Liberal Arts,3.38,2,No,0,Education,Portland,Large,None,4.0,80.0,3,58991,82044,6.7
GRAD_005227,2017,20,Female,White,Top 100,Mathematics,3.29,2,,1,Education,Denver,Fortune 500,Masters,1.0,40.0,7,74397,116745,6.3
GRAD_005228,2019,22,Female,White,Regional,Business,3.31,1,No,0,Media,Denver,Medium,Masters,2.0,40.0,5,74229,106588,7.4
GRAD_005229,2018,23,Female,White,Top 10,Mathematics,3.72,1,,2,Consulting,Dallas,Fortune 500,Masters,0.0,20.0,6,103539,161047,5.9
GRAD_005230,2020,21,Male,White,Regional,Business,3.15,5,Yes,0,Education,Dallas,Large,None,3.0,,4,59536,78240,3.8
GRAD_005231,2016,20,Female,Asian,Regional,Finance,3.39,1,No,0,Government,Dallas,Fortune 500,None,1.0,0.0,8,64189,105196,5.7
GRAD_005232,2021,23,Female,Asian,Top 100,Liberal Arts,2.95,0,No,1,Government,Phoenix,Fortune 500,None,1.0,40.0,3,52466,62964,6.2
GRAD_005233,2023,24,Male,Hispanic,Regional,Liberal Arts,3.14,0,Yes,1,Healthcare,New York,Large,Masters,0.0,80.0,1,92910,111065,3.7
GRAD_005234,2022,25,Female,White,Top 100,Biology,3.49,0,No,1,Retail,Washington DC,Fortune 500,None,1.0,20.0,2,60957,63704,4.9
GRAD_005235,2023,24,Male,Black,Top 50,Business,3.08,0,No,2,Transportation,Chicago,Large,None,2.0,60.0,1,78847,89342,6.0
GRAD_005236,2023,22,Female,White,Regional,Computer Science,3.64,1,No,1,Energy,Miami,Medium,None,1.0,20.0,1,124819,123320,7.6
GRAD_005237,2018,21,Female,Asian,Top 100,Psychology,3.81,3,No,2,Consulting,Philadelphia,Small,None,0.0,40.0,6,78720,92127,7.0
GRAD_005238,2022,23,Male,White,Top 50,Business,3.1,2,No,0,Consulting,Dallas,Startup,Masters,1.0,80.0,2,82022,108129,6.1
GRAD_005239,2019,22,Male,Asian,Regional,Engineering,3.11,4,No,2,Manufacturing,Seattle,Small,None,2.0,100.0,5,118031,158464,5.4
GRAD_005240,2017,22,Male,White,Top 100,Economics,3.61,2,No,4,Non-profit,Los Angeles,Medium,Masters,3.0,60.0,7,80247,142276,8.1
GRAD_005241,2021,25,Female,Asian,Top 100,Chemistry,3.41,2,No,1,Technology,Washington DC,Medium,None,2.0,40.0,3,114700,139426,6.5
GRAD_005242,2017,24,Other,Hispanic,Regional,Computer Science,2.79,1,Yes,0,Real Estate,Chicago,Fortune 500,MBA,5.0,20.0,7,117493,216166,9.3
GRAD_005243,2016,23,Male,White,Top 100,Biology,3.01,4,No,1,Manufacturing,Denver,Small,MBA,,0.0,8,78568,139574,7.0
GRAD_005244,2021,22,Female,White,Top 100,Engineering,3.35,4,No,0,Real Estate,Chicago,Large,None,2.0,0.0,3,119262,128884,10.0
GRAD_005245,2018,22,Male,Hispanic,Top 100,Liberal Arts,3.98,2,No,0,Real Estate,Denver,Small,PhD,2.0,40.0,6,66522,103206,9.0
GRAD_005246,2018,20,Female,Hispanic,Top 100,Liberal Arts,3.64,3,No,0,Education,Denver,Fortune 500,JD,2.0,0.0,6,47456,78029,5.3
GRAD_005247,2023,24,Female,Asian,Top 10,Business,4.0,0,No,3,Technology,Dallas,Small,None,2.0,40.0,1,117055,118383,6.2
GRAD_005248,2016,24,Male,White,Top 100,Marketing,3.31,0,No,1,Retail,Philadelphia,Fortune 500,MD,4.0,20.0,8,63640,143785,7.7
GRAD_005249,2022,21,Female,White,Top 100,Data Science,2.47,5,No,2,Retail,Chicago,Medium,Masters,1.0,60.0,2,89994,109715,9.1
GRAD_005250,2019,21,Female,White,Top 10,Biology,4.0,1,No,1,Technology,Philadelphia,Large,Masters,0.0,20.0,5,102706,152170,8.1
GRAD_005251,2023,23,Male,Black,Regional,Computer Science,2.97,2,,1,Real Estate,Philadelphia,Small,PhD,4.0,20.0,1,90471,126037,8.8
GRAD_005252,2019,22,Male,Asian,Top 10,Communications,2.8,1,No,0,Consulting,New York,Large,Masters,0.0,20.0,5,111218,179280,5.4
GRAD_005253,2019,24,Female,White,Top 100,Mathematics,3.61,0,No,2,Non-profit,Atlanta,Large,MBA,1.0,40.0,5,50167,78743,6.2
GRAD_005254,2019,21,Male,Asian,Top 10,Business,3.8,0,No,1,Retail,New York,Large,None,4.0,60.0,5,107610,144679,6.3
GRAD_005255,2022,22,Male,White,Regional,Psychology,3.74,2,No,3,Government,New York,Medium,None,1.0,40.0,2,97192,110710,6.2
GRAD_005256,2015,23,Female,White,Regional,Engineering,3.45,1,No,0,Government,Seattle,Fortune 500,None,1.0,60.0,9,104681,162363,8.1
GRAD_005257,2021,22,Female,White,Regional,Data Science,2.65,1,No,2,Government,Seattle,Medium,None,3.0,0.0,3,106775,123517,6.4
GRAD_005258,2017,21,Male,Asian,Top 50,Liberal Arts,3.42,2,,0,Consulting,Boston,Large,None,0.0,40.0,7,103062,151672,5.9
GRAD_005259,2023,21,Female,Hispanic,Regional,Engineering,3.78,2,No,0,Transportation,Portland,Large,None,1.0,60.0,1,108287,110677,7.4
GRAD_005260,2018,23,Female,White,Regional,Marketing,3.46,2,No,0,Real Estate,Philadelphia,Large,None,3.0,0.0,6,73285,113270,9.8
GRAD_005261,2018,23,Male,White,Regional,Marketing,3.29,2,No,0,Consulting,Austin,Large,Masters,1.0,20.0,6,86938,145476,8.9
GRAD_005262,2021,23,Male,White,Top 100,Communications,3.66,3,No,0,Consulting,Boston,Small,MD,0.0,0.0,3,88404,151387,7.2
GRAD_005263,2021,21,Female,White,Top 100,Business,3.64,2,No,0,Manufacturing,San Francisco,Startup,MD,3.0,0.0,3,98853,177206,7.7
GRAD_005264,2021,24,Male,White,Top 100,Data Science,3.16,3,Yes,1,Education,Dallas,Fortune 500,None,3.0,0.0,3,70113,94555,6.7
GRAD_005265,2018,22,Female,Hispanic,Top 100,Business,3.47,2,Yes,1,Education,Miami,Medium,Masters,1.0,60.0,6,55514,80964,7.8
GRAD_005266,2020,24,Female,White,Top 50,Business,3.27,2,No,1,Government,Phoenix,Medium,None,0.0,0.0,4,69704,79840,3.6
GRAD_005267,2015,20,Female,White,Regional,Engineering,3.39,4,No,0,Government,Philadelphia,Medium,None,3.0,40.0,9,93711,158838,5.1
GRAD_005268,2023,24,Male,Asian,Top 50,Mathematics,3.29,1,Yes,0,Retail,Boston,Medium,MBA,2.0,20.0,1,81652,114324,7.9
GRAD_005269,2019,21,Male,Black,Regional,Liberal Arts,3.2,1,Yes,2,Government,Phoenix,Fortune 500,None,9.0,100.0,5,55021,98281,9.8
GRAD_005270,2018,21,Male,Black,Regional,Communications,3.05,0,,1,Government,San Francisco,Small,None,1.0,0.0,6,70954,94195,6.8
GRAD_005271,2022,23,Female,Asian,Top 100,Data Science,3.45,2,Yes,0,Manufacturing,Seattle,Small,Masters,3.0,0.0,2,116751,143845,3.1
GRAD_005272,2018,20,Male,White,Top 50,Data Science,3.53,3,No,1,Non-profit,Washington DC,Startup,Masters,4.0,40.0,6,96425,156113,9.4
GRAD_005273,2023,23,Male,White,Top 10,Marketing,3.1,3,Yes,0,Education,Miami,Fortune 500,Masters,4.0,80.0,1,80587,108995,6.4
GRAD_005274,2021,22,Female,White,Regional,Biology,2.92,2,No,2,Manufacturing,Los Angeles,Large,Masters,3.0,20.0,3,64864,91493,4.5
GRAD_005275,2021,24,Female,Asian,Top 100,Political Science,3.26,2,No,2,Energy,Portland,Startup,Masters,5.0,100.0,3,71397,100439,7.1
GRAD_005276,2016,22,Female,Asian,Regional,Engineering,3.21,2,Yes,2,Retail,Phoenix,Large,None,0.0,80.0,8,61629,96431,6.0
GRAD_005277,2020,21,Male,White,Regional,Marketing,3.65,1,Yes,0,Technology,Seattle,Medium,None,1.0,40.0,4,100069,121459,5.7
GRAD_005278,2016,21,Male,White,Top 100,Marketing,3.65,1,No,2,Non-profit,Miami,Fortune 500,None,1.0,0.0,8,53587,81481,4.9
GRAD_005279,2022,20,Male,White,Regional,Liberal Arts,2.86,0,No,1,Real Estate,Dallas,Medium,JD,0.0,20.0,2,54185,74880,3.9
GRAD_005280,2016,26,Female,Hispanic,Top 50,Computer Science,3.23,2,Yes,2,Government,Boston,Fortune 500,None,2.0,20.0,8,137953,218613,10.0
GRAD_005281,2018,20,Male,White,Top 50,Computer Science,3.41,2,,0,Transportation,Phoenix,Large,MBA,2.0,0.0,6,89437,149273,7.4
GRAD_005282,2019,21,Male,White,Top 100,Economics,3.17,0,No,2,Manufacturing,Austin,Large,Masters,3.0,60.0,5,92992,144090,4.6
GRAD_005283,2022,23,Male,White,Top 100,Chemistry,3.79,1,Yes,0,Healthcare,Washington DC,Small,None,3.0,20.0,2,109680,127299,5.8
GRAD_005284,2021,24,Male,Black,Regional,Economics,2.78,2,Yes,0,Technology,Dallas,Small,None,2.0,80.0,3,95266,115338,6.2
GRAD_005285,2021,25,Female,Hispanic,Top 100,Psychology,3.06,1,No,0,Transportation,Miami,Large,PhD,2.0,20.0,3,67449,88837,3.6
GRAD_005286,2017,22,Male,Hispanic,Regional,Business,3.32,1,No,1,Finance,Chicago,Medium,None,1.0,40.0,7,98564,136558,5.6
GRAD_005287,2017,23,Male,White,Regional,Marketing,3.04,5,No,1,Technology,Washington DC,Fortune 500,None,0.0,0.0,7,120034,178787,8.4
GRAD_005288,2019,22,Female,Black,Regional,Engineering,3.16,3,No,0,Consulting,Seattle,Small,None,3.0,0.0,5,140755,191403,7.6
GRAD_005289,2015,20,Male,White,Regional,Data Science,2.66,2,No,1,Technology,Denver,Small,MBA,0.0,0.0,9,140278,252154,7.9
GRAD_005290,2022,20,Male,White,Top 100,Computer Science,3.72,2,No,1,Retail,Boston,Small,Masters,0.0,0.0,2,115783,145551,7.3
GRAD_005291,2018,20,Female,Asian,Top 10,Economics,3.51,1,No,0,Real Estate,Atlanta,Small,None,2.0,100.0,6,111473,152130,7.7
GRAD_005292,2015,22,Female,White,Top 100,Business,2.59,2,No,1,Real Estate,Miami,Medium,None,2.0,0.0,9,83573,113211,7.5
GRAD_005293,2022,21,Female,White,Top 50,Communications,3.65,1,No,1,Real Estate,Philadelphia,Medium,None,1.0,80.0,2,75455,83761,6.1
GRAD_005294,2023,22,Female,White,Regional,Finance,3.22,1,No,1,Real Estate,Seattle,Fortune 500,None,1.0,,1,119916,124613,5.5
GRAD_005295,2021,23,Female,White,Top 50,Business,3.16,0,No,0,Real Estate,Portland,Fortune 500,None,0.0,40.0,3,78524,85566,4.3
GRAD_005296,2018,22,Female,Hispanic,Top 100,Engineering,3.35,0,Yes,2,Real Estate,Denver,Large,None,1.0,80.0,6,112733,157263,8.8
GRAD_005297,2019,23,Male,Hispanic,Top 10,Business,3.16,2,Yes,1,Consulting,Miami,Small,None,3.0,0.0,5,130343,162434,6.3
GRAD_005298,2017,25,Male,White,Top 10,Business,3.29,0,No,0,Government,New York,Medium,Masters,4.0,80.0,7,112156,199616,8.3
GRAD_005299,2021,21,Male,White,Top 100,Psychology,2.94,1,No,0,Technology,Philadelphia,Small,None,0.0,60.0,3,92595,104224,6.8
GRAD_005300,2018,20,Female,White,Regional,Engineering,3.17,2,No,2,Technology,New York,Large,None,5.0,40.0,6,168876,261936,9.9
GRAD_005301,2015,21,Female,White,Regional,Engineering,3.05,1,Yes,0,Retail,Boston,Startup,None,2.0,40.0,9,84924,122383,6.4
GRAD_005302,2015,22,Female,White,Top 100,Economics,3.47,1,Yes,2,Manufacturing,Miami,Medium,None,0.0,60.0,9,79415,126342,7.9
GRAD_005303,2020,23,Female,Asian,Top 50,Economics,3.26,4,No,1,Government,San Francisco,Large,None,1.0,,4,108334,130942,7.9
GRAD_005304,2018,23,Female,Black,Top 100,Computer Science,3.27,2,No,2,Transportation,Miami,Large,Masters,0.0,0.0,6,108079,145458,6.4
GRAD_005305,2016,20,Female,White,Top 100,Finance,2.96,0,No,0,Media,New York,Fortune 500,None,1.0,100.0,8,93018,128742,6.9
GRAD_005306,2020,20,Female,Hispanic,Regional,Business,3.54,2,No,1,Energy,Austin,Large,None,2.0,0.0,4,97621,125513,7.2
GRAD_005307,2018,24,Female,White,Regional,Engineering,3.46,3,Yes,1,Manufacturing,Miami,Medium,None,2.0,20.0,6,83197,119963,7.7
GRAD_005308,2015,22,Male,Other,Top 50,Liberal Arts,3.71,0,No,2,Non-profit,Phoenix,Large,None,2.0,0.0,9,51155,90534,7.1
GRAD_005309,2017,23,Female,White,Regional,Computer Science,3.42,4,No,1,Non-profit,Austin,Large,Masters,,20.0,7,93421,164992,9.3
GRAD_005310,2022,22,Female,White,Regional,Communications,3.27,1,No,1,Media,Seattle,Large,None,1.0,20.0,2,69937,79335,3.7
GRAD_005311,2022,22,Female,White,Regional,Engineering,3.52,1,Yes,1,Education,Dallas,Small,Masters,2.0,20.0,2,70068,87951,6.0
GRAD_005312,2022,22,Female,White,Regional,Mathematics,3.05,2,Yes,0,Technology,Denver,Large,None,2.0,40.0,2,117465,132436,7.7
GRAD_005313,2020,21,Female,White,Top 100,Business,3.15,1,No,0,Retail,Boston,Small,Masters,0.0,40.0,4,88498,121966,6.9
GRAD_005314,2023,21,Male,White,Regional,Engineering,3.11,1,No,1,Healthcare,Miami,Large,None,1.0,20.0,1,95429,102883,6.0
GRAD_005315,2016,25,Male,Asian,Top 100,Data Science,3.74,1,No,1,Real Estate,Boston,Large,None,2.0,20.0,8,117240,179398,8.0
GRAD_005316,2021,25,Male,Hispanic,Regional,Business,3.27,3,No,0,Energy,Phoenix,Fortune 500,None,3.0,60.0,3,67284,86487,4.4
GRAD_005317,2021,23,Male,White,Top 100,Marketing,3.34,1,No,2,Technology,Dallas,Startup,MBA,3.0,20.0,3,89232,139643,8.0
GRAD_005318,2015,22,Male,White,Regional,Computer Science,3.08,0,No,1,Non-profit,Philadelphia,Fortune 500,None,3.0,0.0,9,70277,136991,8.0
GRAD_005319,2018,23,Female,White,Regional,Computer Science,3.4,3,Yes,3,Media,Boston,Medium,None,3.0,60.0,6,116332,168526,7.6
GRAD_005320,2023,20,Female,Black,Regional,Engineering,3.29,4,No,0,Non-profit,Washington DC,Fortune 500,None,3.0,100.0,1,82349,89386,9.9
GRAD_005321,2022,23,Female,Asian,Top 100,Political Science,3.78,0,No,0,Education,Phoenix,Medium,MBA,0.0,20.0,2,47263,58254,7.2
GRAD_005322,2015,22,Male,White,Regional,Chemistry,3.26,0,No,1,Transportation,Portland,Small,None,2.0,60.0,9,55309,90076,3.7
GRAD_005323,2020,22,Male,White,Regional,Business,3.53,1,No,0,Education,Washington DC,Medium,Masters,0.0,0.0,4,75512,103189,7.9
GRAD_005324,2021,22,Female,Asian,Top 100,Marketing,2.96,1,Yes,2,Transportation,Phoenix,Large,MD,1.0,40.0,3,52515,91904,7.0
GRAD_005325,2023,22,Female,Other,Regional,Marketing,3.33,2,No,2,Manufacturing,Boston,Fortune 500,None,3.0,80.0,1,89214,96578,5.8
GRAD_005326,2021,23,Male,Asian,Top 100,Psychology,3.43,1,No,0,Healthcare,Seattle,Large,MD,2.0,,3,83631,149667,7.5
GRAD_005327,2021,24,Male,White,Top 100,Computer Science,2.97,0,Yes,1,Transportation,Los Angeles,Large,None,3.0,60.0,3,113628,144253,9.6
GRAD_005328,2023,23,Female,Hispanic,Top 50,Engineering,3.38,1,No,0,Government,Los Angeles,Small,MBA,2.0,40.0,1,103240,135213,7.7
GRAD_005329,2021,22,Female,White,Top 10,Engineering,2.91,2,No,1,Non-profit,New York,Large,None,3.0,60.0,3,108220,123206,7.7
GRAD_005330,2023,20,Female,White,Top 10,Political Science,2.53,1,Yes,1,Consulting,San Francisco,Small,PhD,1.0,40.0,1,125775,157795,4.8
GRAD_005331,2019,22,Male,White,Regional,Engineering,3.36,1,Yes,0,Technology,Philadelphia,Medium,None,1.0,20.0,5,103315,130975,7.1
GRAD_005332,2021,22,Female,Black,Top 100,Business,3.65,0,Yes,2,Non-profit,Atlanta,Small,Masters,2.0,0.0,3,55974,74029,5.4
GRAD_005333,2021,23,Female,White,Top 100,Computer Science,2.56,1,Yes,2,Energy,New York,Medium,None,,0.0,3,160434,190023,5.6
GRAD_005334,2020,21,Male,White,Regional,Computer Science,3.56,2,No,0,Retail,Seattle,Large,None,1.0,,4,92720,110852,6.7
GRAD_005335,2018,21,Male,White,Regional,Data Science,3.69,0,No,1,Real Estate,Seattle,Large,None,3.0,60.0,6,124833,161180,6.8
GRAD_005336,2023,22,Female,White,Regional,Liberal Arts,2.59,0,Yes,0,Finance,Atlanta,Large,None,2.0,60.0,1,64312,70059,2.1
GRAD_005337,2018,23,Male,Black,Top 100,Engineering,3.26,3,Yes,3,Media,Portland,Large,Masters,0.0,20.0,6,88714,134036,5.9
GRAD_005338,2016,22,Female,Asian,Top 50,Business,2.86,0,No,1,Real Estate,Phoenix,Large,None,0.0,40.0,8,72074,95129,8.5
